product_name;order_date;quantity;sales;region;profit;discount
Oil Officiis;08/02/2024;3;72998.4;East;4884.91;0
Shampoo Nulla;20/09/2024;3;72919.8;East;5573.44;10
Textbook Accusantium;16/08/2025;5;72860;South;16987.2;0
Foundation Alias;06/03/2025;2;72741.3;South;14133.28;15
Shoes Deserunt;23/04/2025;2;72667.4;West;3916.33;0
Spices Reiciendis;31/05/2024;3;72549;West;17203.3;5
Rice Commodi;14/02/2024;2;72531.2;North;4268.01;0
Women's Wear Inventore;18/11/2023;2;72440.4;South;11698.87;5
Yoga Mat Totam;13/04/2024;2;72241.5;South;3997.8;20
Women's Wear Delectus;11/03/2025;1;72180.05;West;12083.51;15
Microwave Perferendis;07/09/2025;3;72156;North;8623.32;10
Sofa Facilis;19/11/2023;2;72086;South;10811.55;10
Puzzle Cupiditate;28/04/2025;2;72041.4;South;14845.37;10
Lipstick Amet;21/10/2023;1;71998.2;West;5443.8;10
Laptop Quo;03/04/2025;3;71979.6;South;13732.53;5
Headphones Illo;14/01/2024;1;71979.3;East;16673.46;5
Dumbbells A;27/03/2025;1;71696.5;West;13877.65;5
Refrigerator Reiciendis;13/08/2025;1;71668.8;North;11329.11;15
Comics Exercitationem;18/12/2023;3;71644.5;East;16298.24;10
Vase Sapiente;25/01/2025;4;71607.6;South;4022.44;20
Spices Officia;11/01/2024;3;71577.75;North;16041.49;20
Chair Nobis;28/09/2024;2;71546.4;West;8448.44;5
Refrigerator Impedit;24/04/2024;1;71520;North;9228.81;5
Cabinet Voluptatibus;29/12/2024;5;71491.5;East;4420.58;15
Doll Cupiditate;28/08/2024;2;71491.3;South;9282.83;5
Football Sequi;27/06/2025;1;71441.1;North;6861.7;10
Shampoo Odio;17/01/2024;5;71400;South;17087.95;0
Dumbbells Vero;21/05/2024;2;71382;South;4565.24;10
Microwave Vero;12/04/2024;2;71352;South;5019.37;10
Chair Odit;22/01/2024;3;71349;East;15172.76;10
Refrigerator Impedit;02/09/2024;5;71307;South;15010.02;15
Kids Wear Enim;22/06/2025;1;71307;East;3732.36;15
Fiction Excepturi;29/11/2023;3;71301;North;17209.99;15
Vase Modi;03/01/2024;4;71299.4;West;10868.48;15
Men's Wear Maxime;31/08/2025;2;71208.2;North;4701.11;0
Bed Ullam;22/11/2023;4;71084;South;6882.6;20
Refrigerator Ut;11/01/2025;5;71077;West;13264.25;5
Dumbbells Et;06/08/2025;3;71073;South;5631.97;15
Puzzle Quos;27/04/2024;4;71063.4;North;4325.75;5
Shampoo Velit;26/02/2025;1;71060;West;4134.52;20
Lamp Enim;28/08/2024;4;71024;East;7182.77;15
Shampoo Vitae;15/04/2025;4;70992;East;14671.13;10
Fiction Iusto;08/01/2024;2;70909.9;East;7013.61;20
Women's Wear Et;06/06/2025;2;70896.8;North;17618.62;5
Doll Deserunt;20/05/2025;2;70767.6;West;8791.86;20
Biography Facilis;02/10/2025;1;70674.3;East;17235.76;10
Action Figure Velit;09/12/2024;1;70668.6;South;8123.08;15
Smartwatch Ipsam;27/12/2023;1;70653.6;West;16910.36;10
Bed Dolores;16/12/2023;1;70622;East;7828.6;5
Cookware Set Repellat;04/03/2025;4;70579.2;East;8812.38;5
Board Game Reprehenderit;12/12/2024;1;70558;South;13210.75;15
Clock Officiis;02/01/2024;3;70446;East;9047.77;10
Sofa Fugiat;13/04/2025;2;70437.6;East;11394.23;15
Mobile Sequi;28/10/2024;3;70372.35;South;11550.34;0
Sofa Natus;12/09/2024;3;70353;West;12996.7;10
Cricket Bat Quidem;26/02/2024;2;70336;West;15557.69;20
Microwave Fugiat;19/12/2023;4;70323.2;East;7712.54;15
Smartwatch Cumque;25/02/2024;2;70320.9;East;10952.68;5
Clock Iure;24/01/2025;3;70281.6;North;15372.19;20
Lipstick Autem;14/09/2025;2;70187.4;West;8192.39;10
Biography Facilis;17/08/2025;5;70175;East;16803.05;20
Face Cream Aliquid;11/01/2024;3;70173.6;East;4185.68;10
Sofa Ducimus;21/09/2024;2;70170.8;East;17213.64;15
Table Beatae;27/09/2025;2;70049.2;East;17488.16;5
Accessories Quaerat;25/07/2024;2;70016.4;West;12402.74;10
Cabinet Ducimus;21/08/2025;3;70010.25;South;6127.26;15
Clock Assumenda;31/08/2024;1;70009.3;East;13909.36;20
Vase Esse;05/11/2024;1;69996.6;South;9559.86;10
Juicer Vero;22/06/2024;2;69994;West;11129.92;20
Dumbbells Debitis;10/08/2024;2;69931.8;South;12489.91;10
Laptop Fuga;28/03/2025;2;69868.7;West;12029.07;10
Lamp Eius;07/09/2024;2;69812;South;14777.1;0
Comics Nesciunt;29/01/2024;2;69777;West;5260.27;0
Rice Dignissimos;09/08/2024;3;69712.8;South;7430.39;5
Shoes Quos;23/01/2025;2;69645.6;South;12769.57;20
Juicer Possimus;16/06/2025;2;69539.2;North;7371.72;0
Mixer Grinder Tempora;28/01/2024;1;69530;East;10563.19;0
Microwave Distinctio;15/05/2025;3;69477;North;11470.59;20
Spices Officiis;17/11/2023;2;69416.1;East;10821.74;15
Sofa Facere;29/08/2024;4;69350.4;West;16957.84;15
Cabinet Asperiores;29/04/2025;3;69312;South;9362.15;0
Juicer Iure;11/12/2024;2;69260.4;North;8452.35;5
Cabinet Optio;11/11/2024;1;69250;South;15896.58;0
Puzzle Ut;16/04/2024;1;69193.25;South;9252.79;20
Wheat Repellendus;23/09/2024;3;69189;West;13824.22;10
Accessories Sint;26/12/2024;2;69153.6;South;5670.4;0
Microwave Architecto;04/01/2024;1;69136.25;West;3824.7;10
Biography Dignissimos;26/04/2024;2;69114;West;10488.22;0
Kids Wear Repellat;04/02/2024;1;69085.8;East;5785.85;15
Camera Officia;26/02/2025;4;69069.6;North;8781.31;20
Laptop Accusantium;25/05/2024;4;69049.8;East;4878.8;10
Clock Quidem;26/05/2025;3;69039;West;16389.33;0
Headphones Recusandae;07/03/2025;4;69008.4;West;15768.95;20
Face Cream Impedit;23/10/2024;3;69007.05;West;10987.17;0
Women's Wear Eum;22/05/2024;4;69000.4;North;14742.92;20
Non-Fiction Sit;06/05/2025;5;68990;South;10149.23;10
Non-Fiction Ipsum;19/10/2024;2;68958.6;South;10525.09;5
Men's Wear Voluptatum;04/11/2024;1;68926;East;9253.66;20
Textbook Alias;03/01/2024;1;68905.4;North;5338.34;20
Camera Ipsam;24/06/2024;4;68904.4;West;13538.12;15
Refrigerator Ipsa;24/09/2025;3;68898;North;10901.64;5
Camera Quasi;30/03/2024;4;68889.6;West;11105.93;20
Football Fugiat;27/08/2024;3;68870.4;North;11659.91;20
Women's Wear Quasi;28/02/2025;4;68752;North;15181.68;20
Tennis Racket Cumque;09/10/2023;2;68704;West;13928.85;20
RC Car Magnam;16/08/2024;3;68685;West;12048.75;10
Tennis Racket Earum;31/07/2024;4;68605.2;West;15558.14;20
Mixer Grinder Incidunt;06/07/2025;1;68527.3;West;4229.23;20
Clock Voluptates;14/04/2024;2;68502.6;South;16746.83;15
Chair Iure;28/06/2025;1;68459.85;South;5222.84;0
Men's Wear Hic;19/11/2023;1;68441.4;South;5512;10
Sugar Voluptatibus;09/10/2023;3;68418;South;11369.64;0
Spices Iste;28/12/2024;3;68412;West;12355.64;5
Laptop Nihil;28/10/2023;3;68380.2;West;5534.28;0
Vase Sit;17/06/2025;3;68364;South;9006.11;0
Table Sunt;10/04/2025;4;68358.2;North;11447.56;15
Clock Ex;12/06/2025;4;68323.2;East;13465.8;15
Juicer Delectus;22/05/2024;5;68289;West;11639.76;10
Sofa Voluptas;20/08/2025;1;68175;West;5299.2;5
RC Car Ad;28/08/2025;3;67992;East;7624.82;0
Table Harum;23/09/2025;4;67962.6;North;14779.28;15
Chair Ad;07/09/2024;2;67899.6;West;12947.94;0
Smartwatch Illum;19/12/2024;1;67752.65;East;10348.3;10
Board Game Sed;05/02/2025;1;67727.7;East;8682.4;10
Vase Atque;06/12/2024;3;67692.3;East;5902.01;20
Dumbbells Repellat;24/02/2025;4;67662.8;South;6064.12;5
Women's Wear Perspiciatis;14/08/2025;5;67662;East;6107.12;5
Cabinet Quibusdam;23/10/2024;3;67638.75;North;10344.85;15
RC Car Labore;12/12/2024;1;67599.15;South;9600.1;15
Cricket Bat Eos;12/10/2023;2;67581;East;3379.92;5
Rice Aliquid;06/08/2024;5;67554.5;West;16412.51;0
Sofa Nulla;23/01/2024;1;67413.5;East;6655.67;15
Women's Wear Placeat;07/06/2024;1;67368.6;South;4446.25;20
Wall Art Ipsa;06/09/2025;3;67362.6;South;9247.47;15
Comics Nostrum;01/01/2024;2;67362;South;9850.54;10
Puzzle Corrupti;23/09/2025;4;67308.8;South;14463.56;0
Fiction Est;27/10/2023;1;67209.3;South;4514.98;10
Sugar Excepturi;05/01/2024;1;67190.8;North;9016.43;10
Spices Odit;17/07/2025;2;67158;South;15052.38;20
Headphones Illo;11/05/2025;4;67150;South;8067.9;10
Doll Eveniet;30/03/2025;1;67075;North;4915.7;20
Yoga Mat Quibusdam;25/10/2024;3;67022.1;South;14626.79;20
Non-Fiction Quidem;23/01/2025;3;66997.8;North;16083.9;20
Board Game Qui;18/06/2024;4;66990.2;West;7860.7;15
Men's Wear Nobis;08/10/2024;1;66989.7;West;16450.64;15
Foundation Facere;01/03/2024;4;66986.4;East;9414.83;5
Biography Temporibus;02/05/2025;1;66879.05;West;15026.25;10
Cookware Set Sunt;06/11/2024;1;66876.3;West;9038.37;0
Juicer Ratione;18/05/2025;2;66795.2;South;14777.33;10
Smartwatch Minus;05/11/2023;3;66719.7;South;15381.82;15
Smartwatch Ipsa;20/10/2024;1;66693.55;North;13965.93;20
Cabinet Suscipit;12/01/2025;5;66670;South;3371.66;0
Board Game Veniam;07/11/2024;2;66620;North;4069.39;15
Doll Libero;08/06/2024;3;66483.6;East;10902.63;15
Women's Wear Odio;15/04/2024;3;66475.2;North;8946.95;10
Camera Culpa;26/02/2024;4;66473.4;South;10615.49;20
Oil Non;17/10/2024;4;66388.4;South;12866.73;15
Lamp Exercitationem;28/06/2024;3;66261;West;14117.39;0
Biography Ipsa;07/01/2025;1;66250.15;East;10451.39;0
Shoes Culpa;21/03/2025;1;66236.4;South;10801.54;10
Wall Art Sed;19/07/2024;1;66212.1;East;12024.74;20
Biography Occaecati;25/08/2025;5;66175;West;11936.89;10
Mobile Odit;24/10/2023;1;66153;East;12470.86;10
Non-Fiction Aspernatur;15/04/2025;1;66063.6;North;7545.82;0
Cabinet Doloribus;28/10/2023;4;66008;South;4033.91;10
Cushion Non;20/10/2024;1;65987.1;East;7355.54;15
Laptop Voluptatem;31/05/2024;5;65977.5;North;5467.67;10
Refrigerator Totam;17/01/2024;1;65959.2;South;14300.34;15
Biography Sed;17/06/2025;5;65932;South;10865.77;20
Microwave Nam;01/07/2024;5;65896.75;South;6173.95;0
Cookware Set Quibusdam;13/02/2024;2;65854.4;East;8012.31;5
Juicer Repellat;29/07/2024;4;65836;North;6303.95;20
Dumbbells Nam;09/03/2025;2;65793.6;East;9508.9;15
Headphones Aliquam;03/01/2025;1;65706;North;14494.42;15
Biography Neque;02/10/2024;1;65704.15;East;4199.71;0
Camera Ex;01/07/2025;3;65548.8;West;14067.84;15
Perfume Cupiditate;23/06/2025;2;65529.9;East;13282.81;15
Doll Repellat;25/11/2024;3;65484;North;3895.12;15
Tennis Racket Sit;07/05/2024;1;65364.3;North;11782.64;20
Sugar Ab;06/05/2025;1;65347.15;East;16285.2;20
Camera Temporibus;12/01/2024;2;65308.8;East;5824.16;20
Football Sequi;17/01/2025;3;65308.8;East;12706.81;20
Comics Debitis;26/08/2025;4;65235.8;North;4736.87;10
Bed Veritatis;09/04/2024;1;65196.6;East;7225.16;15
Sofa Temporibus;27/05/2024;5;65178;West;14017.38;0
Cricket Bat Debitis;24/11/2024;2;65144;East;12519.71;5
Cabinet Sed;17/10/2024;3;65111.7;North;6437.11;5
Vase Modi;17/06/2024;3;65081.1;West;12032.58;20
Shoes Architecto;25/04/2024;5;65046.5;West;3297.57;15
Wall Art Doloremque;05/06/2025;1;65015.1;North;9384.28;5
Lamp Et;09/03/2025;1;64999;West;7158.11;20
Refrigerator Quibusdam;16/08/2024;1;64983.8;East;10469.59;20
Biography Illum;02/09/2025;5;64880;West;11967.13;0
Sugar Perspiciatis;24/12/2023;3;64824;South;11767.91;15
Non-Fiction Voluptatem;15/07/2024;3;64809;West;13508.88;20
Bed Eveniet;02/04/2025;5;64765.75;West;6005.61;5
Sugar Aperiam;12/06/2024;1;64716.85;East;13194.27;0
Sugar Error;02/05/2025;1;64705.5;North;10782.8;20
Mobile Dolores;15/01/2025;1;64688.4;East;9795.77;15
Clock Atque;30/01/2024;1;64688.4;East;9686.98;20
Wheat Maiores;09/07/2024;1;64669;South;5061.88;5
Cricket Bat Assumenda;09/05/2025;3;64639.95;West;6608.14;5
Puzzle In;10/12/2024;3;64619.1;North;13758.87;10
Doll Alias;18/10/2024;3;64551;North;14888.99;5
Lamp Neque;20/11/2024;1;64516.5;East;15872.36;15
Mobile Consectetur;29/01/2024;1;64459;West;6411.07;15
Juicer Officia;19/10/2024;1;64346.35;North;11812.56;15
Non-Fiction Sed;05/12/2023;4;64336;North;10537.79;20
Sugar Doloribus;26/01/2024;3;64305.9;North;13301.03;5
Biography Deserunt;20/11/2023;5;64281.75;South;7907.34;20
Men's Wear Itaque;28/06/2025;1;64272.6;South;15073.36;20
Kids Wear Sed;16/09/2025;3;64257.45;North;13075.53;15
Sugar Reprehenderit;15/04/2025;1;64244.7;North;13265.48;15
Cookware Set Accusamus;05/04/2025;2;64222.2;West;11768.21;0
Spices Dolores;27/11/2023;1;64034.75;North;13472.26;5
Bed Officia;06/12/2023;2;64024.3;West;4799.5;15
Table Autem;11/04/2024;3;64016.7;North;10646.6;20
Bed Iusto;21/06/2024;1;63998.1;West;4593.02;15
Clock Rerum;25/05/2025;2;63974;East;13001.44;15
Cabinet Saepe;08/12/2023;1;63947.35;South;14977.88;10
Cabinet Occaecati;04/12/2024;3;63931.2;East;10476.66;15
Sofa Id;15/09/2024;3;63919.8;East;8467.3;10
Lamp Deserunt;03/06/2025;1;63918.4;South;11228.51;0
Fiction Facere;28/02/2024;1;63893.2;East;11116.67;10
Rice Dignissimos;14/05/2024;1;63884.8;West;10892.13;5
Football Molestiae;27/10/2024;1;63873.25;North;13779.84;15
Vase Maxime;05/07/2025;1;63821.4;East;9266.54;20
Refrigerator Ipsum;21/10/2024;1;63796.5;North;6201.21;15
Cookware Set Beatae;25/03/2025;1;63783;South;15236.98;20
Bed Alias;02/04/2024;2;63767.8;East;11910.29;10
Cookware Set Numquam;25/01/2025;1;63757.8;West;5162.02;15
Puzzle Dolorem;22/01/2025;1;63750.6;East;4232.48;15
Tennis Racket Sapiente;13/06/2024;2;63709.2;North;3898.41;10
Spices Nulla;22/07/2024;2;63708;South;9996.08;0
Lamp Enim;06/12/2024;3;63654;North;14559.87;0
Men's Wear Delectus;08/04/2024;2;63622.8;North;15716.73;10
Chair Quo;16/12/2024;1;63597.85;North;12212.62;0
Bed Hic;13/03/2024;4;63596.8;East;14947.14;15
Shampoo Deserunt;21/12/2024;1;63570.4;West;13239.5;10
Cookware Set Omnis;27/10/2024;1;63559.8;West;4851.06;10
Non-Fiction Animi;10/08/2024;3;63559.2;South;5216.17;15
Doll Aspernatur;24/04/2024;1;63545.4;South;9290.79;20
Board Game Rem;16/08/2024;2;63491.4;South;11506.5;0
Action Figure Rerum;22/09/2024;5;63490;South;12308.33;15
Refrigerator Et;01/05/2024;3;63482.25;South;10260.83;15
Bed Amet;13/05/2024;1;63477.6;West;11795.42;5
Men's Wear Consequatur;29/05/2025;2;63468;North;4890.14;10
Women's Wear Officiis;06/12/2023;1;63433;West;15133.43;5
Kids Wear Aspernatur;16/04/2024;3;63422.4;South;12272.84;15
Cricket Bat Illo;12/03/2025;1;63353.9;West;14251.46;0
Oil Accusantium;29/05/2025;1;63341.15;East;11503.83;5
Cabinet Harum;05/10/2024;2;63299.5;North;5113.83;15
Rice Deleniti;16/01/2025;2;63299.2;North;11971.03;10
Microwave Velit;19/10/2024;3;63268.8;North;10536.95;15
Lamp Excepturi;03/09/2025;2;63243.2;South;10326.16;10
Bed Reprehenderit;07/07/2025;1;63235.75;East;14639.26;15
Non-Fiction A;27/03/2025;1;63209.4;East;4085.25;10
Wall Art Quae;02/02/2025;3;63181.35;South;3552.34;0
Accessories Non;24/11/2023;2;63153;West;8477.88;20
Puzzle Perspiciatis;31/01/2025;1;63115.9;East;14966.43;10
Wheat Minima;04/05/2025;3;63093;West;8195.06;20
Yoga Mat Dolorum;09/07/2024;5;63064;North;11775.01;20
Cookware Set Odio;07/05/2025;1;63000;East;4286.16;15
Oil Facere;27/11/2023;1;62959.5;South;10292.93;5
Perfume Minus;30/08/2024;4;62944;South;10997.43;20
Lamp Nulla;26/08/2025;3;62925.6;West;10078.65;5
Bed Tempore;21/06/2025;1;62919.55;North;8388.14;10
Football Occaecati;25/02/2024;1;62910;West;11827.45;5
Men's Wear Quia;11/07/2024;1;62884.7;East;6713.01;0
Cushion Dolore;23/05/2025;1;62860.05;West;13813.12;10
Foundation Ipsa;29/03/2024;1;62831.2;North;8239.7;5
Vase Laborum;03/02/2024;1;62817;East;5326.09;15
Perfume Ea;25/06/2025;1;62808.2;North;14276.86;15
Shoes Necessitatibus;25/07/2025;1;62796;South;12979;15
Shampoo Nihil;01/04/2025;2;62790.4;East;12979.16;5
Yoga Mat Amet;05/12/2024;2;62772;West;13881.9;5
Smartwatch Eos;08/04/2025;1;62764.6;West;10948.43;0
Rice Reiciendis;17/08/2024;4;62747;East;14325.64;0
Microwave Optio;23/03/2025;2;62728.5;South;13505.03;10
Juicer Sit;04/11/2023;1;62703.9;West;12713.1;10
Mobile Commodi;17/04/2024;5;62683.25;East;9368.02;20
Sugar Non;02/08/2025;2;62663.4;South;4321.3;5
Shampoo Aperiam;14/03/2025;1;62586.4;East;7734.94;10
Men's Wear Voluptas;11/11/2024;1;62548;East;10623.32;5
Camera Ipsa;29/01/2025;1;62529.4;South;13309.3;15
Non-Fiction Nam;09/02/2025;1;62525;South;11292.2;10
Foundation Magni;02/01/2025;1;62507;North;15215.42;0
Women's Wear Illo;21/01/2025;3;62499;South;13726.38;5
Fiction Labore;24/08/2025;4;62470.4;West;13895.4;15
Biography Optio;20/04/2024;1;62444.8;East;7677.58;15
Shoes At;04/02/2024;2;62406.4;East;9123.67;5
Juicer Eum;28/01/2024;1;62395;East;6986.53;5
Microwave Ea;14/02/2024;3;62388.9;South;14441.15;20
Laptop Eveniet;14/01/2025;1;62387.1;North;4924.89;5
Spices Quos;10/05/2025;3;62310.6;South;13946.65;20
Biography Quasi;30/08/2024;3;62302.5;South;7202.57;10
Table Porro;14/05/2024;1;62253.5;North;9512.56;10
Biography Accusamus;15/07/2024;2;62236.8;North;5609.48;0
Shampoo Animi;11/09/2025;3;62192.7;South;4352.36;5
Women's Wear Explicabo;11/12/2023;1;62171;South;11086.04;15
Lamp Nostrum;23/03/2025;3;62043;West;10538.83;5
Tennis Racket Omnis;06/01/2025;1;61995.6;East;5224.04;5
Tennis Racket Sed;19/09/2024;4;61992;West;5890.9;0
Comics Necessitatibus;13/09/2024;3;61982.4;South;10743.52;5
Action Figure Doloremque;29/07/2025;1;61971.3;East;14880.57;20
Smartwatch Iusto;13/08/2024;1;61952;East;5178.3;10
Mixer Grinder Porro;14/01/2024;1;61952;South;5189.49;20
Headphones Error;20/11/2023;1;61948;West;14141.39;5
Cookware Set Neque;14/10/2023;4;61936;West;10861.3;0
Vase Dolorum;14/10/2023;3;61930.5;North;12070.69;15
Rice Odit;16/05/2025;2;61922.9;West;11144.15;10
Camera Dignissimos;15/09/2025;3;61893;West;6535.48;20
Football Corporis;20/01/2025;1;61892.5;South;4292.81;15
Headphones At;12/01/2024;1;61848;West;5578.91;15
Perfume Fugiat;16/10/2023;2;61801.6;East;12862.56;15
Vase Esse;23/02/2024;5;61800;East;6873.22;15
Face Cream Quis;14/10/2023;1;61785;West;14608.97;10
Shampoo Soluta;14/03/2025;1;61678.55;East;3994;20
Perfume Ipsam;23/10/2024;3;61675.2;North;10994.61;10
Camera Aperiam;12/09/2025;3;61661.55;North;6034.85;15
Board Game Pariatur;18/07/2024;2;61626.5;West;8798.42;15
Face Cream Consequatur;17/06/2024;3;61592.7;West;7626.36;0
Laptop Veniam;02/11/2024;1;61560;West;11239.26;10
Men's Wear Eaque;27/03/2025;1;61502;South;8436.36;20
Cabinet Inventore;08/02/2025;3;61495.8;North;5465.63;15
Sugar Non;04/10/2023;1;61466;North;11022.91;0
Kids Wear Enim;18/01/2025;5;61461;West;13012.43;15
Sofa Doloremque;17/02/2024;2;61436.5;East;14426.38;20
Laptop Consectetur;27/07/2025;1;61410.85;North;13218.66;0
Shampoo Accusantium;05/05/2025;1;61347.6;East;9317.28;10
Rice Velit;03/09/2025;1;61314.9;West;4364.69;20
Perfume Natus;25/05/2024;3;61295.4;North;5406.59;5
Dumbbells Excepturi;21/07/2025;1;61263.9;East;9417.67;0
Football Aliquid;27/11/2024;1;61199.1;West;12278.12;10
Puzzle Sapiente;15/01/2024;2;61120;East;14004.56;0
Textbook Quam;02/12/2024;5;61068;East;10558.23;10
RC Car Quam;11/07/2025;4;61056;East;10008.03;0
Action Figure Aut;27/12/2023;1;60989;South;4948.38;10
Sugar Excepturi;30/09/2025;4;60908;West;8627.02;0
Women's Wear Corporis;04/02/2024;3;60854.4;East;5830.96;15
Football Repellendus;10/04/2025;3;60822;West;4831.06;10
Laptop Aliquam;17/01/2025;1;60813;West;12988.64;15
Dumbbells Distinctio;30/03/2025;3;60736.8;West;11776.86;15
Wheat Temporibus;08/04/2025;2;60701.9;South;10337.93;5
Headphones Sed;15/11/2023;1;60700.8;East;7216.55;10
Cookware Set Corporis;18/06/2025;1;60692;East;12144.4;5
Sofa Reprehenderit;04/09/2025;2;60660;North;14264.09;10
Oil Eveniet;19/06/2024;4;60652;South;8462.5;10
Microwave Optio;11/08/2025;5;60626.25;West;13804.41;10
RC Car Aliquam;30/05/2025;1;60617.7;East;6919.36;5
Mixer Grinder Sed;28/04/2025;1;60556.55;South;14619.27;5
Board Game Officiis;17/09/2025;2;60494.4;South;12705.82;0
Action Figure Quam;20/06/2025;1;60493.5;South;11207.92;5
Women's Wear Saepe;04/05/2024;5;60490.25;West;4870.39;10
Kids Wear Tempore;06/04/2024;3;60488.4;South;3572.45;5
Women's Wear Pariatur;17/10/2024;1;60453.9;East;9287.46;20
Headphones Exercitationem;14/12/2024;2;60444;West;5067.9;15
Kids Wear Reprehenderit;13/02/2024;1;60412;South;9609.65;5
Microwave Cumque;19/08/2024;1;60344;West;3392.64;5
Juicer Nostrum;18/10/2024;4;60329.6;West;14569.79;15
Refrigerator Temporibus;17/02/2024;1;60307.5;South;3766.9;10
Sugar Deleniti;09/08/2024;4;60285.4;South;3073.78;5
Lipstick Deserunt;13/01/2024;1;60253.95;West;8228.46;10
Smartwatch At;29/07/2025;1;60217;East;4724.86;10
Spices Quos;21/09/2025;3;60195.3;South;10532.87;0
RC Car Pariatur;25/11/2024;1;60185.7;South;4072.39;5
Foundation Non;20/03/2025;2;60169.2;West;10760.64;5
Puzzle Dolore;02/08/2025;1;60133.25;North;7744.25;10
Kids Wear Eveniet;09/08/2024;2;60129;North;7808.18;10
Camera Voluptatum;07/11/2024;1;60107.75;North;5835.25;10
Bed Incidunt;21/01/2024;3;59966.4;West;14461.24;15
Table Atque;30/03/2025;3;59964;North;10277.19;10
Oil Sunt;03/07/2024;2;59925.6;West;10676.52;10
Tennis Racket Temporibus;01/05/2024;1;59887.2;South;10247.62;10
Tennis Racket Repudiandae;01/02/2024;1;59876.55;South;6519.31;0
Tennis Racket Libero;16/07/2024;4;59856;South;14316.75;15
Cabinet Minima;14/01/2024;3;59841.6;East;13615.75;10
Non-Fiction Optio;19/08/2024;4;59810.4;North;12464.49;20
Women's Wear Alias;05/11/2023;5;59784;South;12405.11;10
Lamp Veritatis;28/04/2025;2;59780.5;East;11479.28;10
Doll Temporibus;13/02/2025;3;59764.5;North;5967.44;15
Clock Excepturi;05/06/2025;2;59604;North;5941.58;10
Wheat Distinctio;22/02/2024;4;59603.2;East;4144.46;10
Puzzle Veritatis;08/05/2025;1;59569.6;East;4505.47;15
Bed Pariatur;09/10/2024;1;59542.4;West;6451.26;15
Kids Wear Officia;02/01/2025;2;59540.3;North;3887.55;10
Cookware Set Ipsum;14/06/2024;1;59535.9;West;10175.19;5
Juicer Quis;26/06/2024;4;59511.8;North;4290.49;0
Cushion Similique;27/02/2024;3;59502;West;11271.56;10
Headphones Dolorum;03/03/2024;3;59436;West;13689.65;10
Mixer Grinder Commodi;30/09/2025;4;59414.4;North;6176.71;5
Rice In;31/12/2024;2;59411.2;South;6255.84;20
Textbook Dolore;04/12/2024;1;59384.8;West;4116.67;10
Doll Ab;18/12/2023;4;59371.2;North;6683.37;5
Comics Consequuntur;23/10/2024;1;59369.4;South;12497.38;0
Tennis Racket Rerum;14/10/2024;1;59346.5;West;13481.71;15
Non-Fiction Maiores;26/08/2024;2;59337;South;6148.85;5
Perfume Commodi;16/02/2024;3;59319.9;South;7273.45;20
Board Game Animi;26/03/2025;1;59316.1;South;4810.78;15
Table Eius;14/09/2025;2;59304;East;10542.66;5
Table Iure;08/07/2024;3;59273.1;East;14613.39;10
Wheat Laudantium;10/12/2024;3;59258.4;East;11759.08;0
Wall Art Numquam;26/07/2024;1;59223.6;East;11869.84;20
Lamp Totam;22/09/2024;3;59180.4;South;5772.78;0
Doll Illum;29/03/2024;4;59130;South;8281.68;20
Spices Suscipit;25/08/2025;3;59092.2;West;14240.48;5
Shoes Molestias;28/11/2023;1;59080.8;North;13156.96;5
